time,wx,wy,wz
1.16,-0.00,-0.00,-0.00
1.163,-0.00,0.00,-0.00
1.165,-0.00,0.00,-0.01
1.168,-0.00,0.00,-0.00
1.17,-0.00,0.00,-0.00
1.172,-0.00,-0.00,-0.00
1.184,-0.00,0.00,-0.00
1.185,0.00,0.00,-0.00
1.185,0.00,-0.00,-0.00
1.185,0.00,-0.00,-0.00
1.186,0.00,-0.00,-0.01
1.191,-0.00,-0.00,-0.01
1.192,-0.00,-0.00,-0.01
1.192,0.00,0.00,-0.01
1.2,0.00,0.00,-0.01
1.201,0.00,-0.00,-0.01
1.201,0.00,-0.00,-0.01
1.202,0.00,-0.00,-0.01
1.204,0.00,0.00,-0.01
1.21,0.00,0.00,-0.01
1.21,0.00,0.00,-0.01
1.213,0.00,-0.00,-0.01
1.214,0.00,-0.00,-0.01
1.217,0.00,0.00,-0.01
1.22,-0.00,0.00,-0.01
1.221,0.00,0.00,-0.01
1.224,0.00,-0.00,-0.01
1.227,-0.00,-0.00,-0.01
1.229,-0.00,-0.00,-0.01
1.231,0.00,-0.00,-0.01
1.234,-0.00,0.00,-0.01
1.237,0.00,-0.00,-0.01
1.239,-0.00,0.00,-0.01
1.242,-0.00,0.00,-0.01
1.243,-0.00,0.00,-0.01
1.246,0.00,-0.00,-0.01
1.249,-0.00,-0.00,-0.01
1.251,-0.00,-0.00,-0.01
1.253,-0.00,-0.00,-0.01
1.256,-0.00,-0.00,-0.01
1.26,-0.00,-0.00,-0.01
1.261,-0.00,0.00,-0.01
1.264,0.00,-0.00,-0.01
1.266,-0.00,0.00,-0.01
1.269,-0.00,0.00,-0.01
1.271,-0.00,0.00,-0.01
1.283,-0.00,-0.00,-0.01
1.284,-0.00,0.00,-0.01
1.284,-0.00,0.00,-0.01
1.284,0.00,0.00,-0.02
1.285,-0.00,-0.00,-0.02
1.286,0.00,0.00,-0.02
1.289,0.00,0.00,-0.02
1.301,0.00,-0.00,-0.02
1.302,0.00,0.00,-0.02
1.302,0.00,-0.00,-0.02
1.303,0.00,0.00,-0.02
1.303,0.00,-0.00,-0.02
1.303,-0.00,0.00,-0.02
1.305,-0.00,0.00,-0.02
1.309,0.00,0.00,-0.02
1.312,0.00,-0.00,-0.02
1.313,-0.00,0.00,-0.02
1.315,0.00,0.00,-0.02
1.318,-0.00,0.00,-0.02
1.32,0.00,-0.00,-0.02
1.323,0.00,0.00,-0.02
1.325,0.00,-0.00,-0.02
1.328,0.00,0.00,-0.02
1.33,0.00,-0.00,-0.02
1.332,0.00,0.00,-0.02
1.335,0.00,0.00,-0.02
1.337,0.00,0.00,-0.02
1.342,0.00,0.00,-0.02
1.344,0.00,-0.00,-0.02
1.345,0.00,0.00,-0.02
1.348,0.00,0.00,-0.01
1.35,0.00,0.00,-0.01
1.352,0.00,0.00,-0.01
1.355,0.00,0.00,-0.01
1.358,0.00,0.00,-0.01
1.36,-0.00,0.00,-0.01
1.363,0.00,0.00,-0.01
1.365,0.00,0.00,-0.01
1.367,0.00,0.00,-0.01
1.37,0.00,0.00,-0.01
1.372,-0.00,0.00,-0.01
1.384,0.00,0.00,-0.01
1.385,0.00,0.00,-0.01
1.385,0.00,0.00,-0.01
1.385,0.00,0.00,-0.01
1.388,0.00,0.00,-0.01
1.388,0.00,0.00,-0.01
1.39,0.00,0.00,-0.01
1.4,0.00,0.00,-0.01
1.401,0.00,0.00,-0.01
1.401,0.00,0.00,-0.01
1.401,0.00,0.00,-0.01
1.402,-0.00,0.00,-0.00
1.404,0.00,-0.00,-0.00
1.409,-0.00,0.00,-0.00
1.41,0.00,0.00,-0.00
1.411,0.00,0.00,-0.00
1.414,-0.00,0.00,-0.00
1.417,0.00,0.00,-0.00
1.419,0.00,0.00,-0.00
1.422,-0.00,-0.00,-0.00
1.426,-0.00,0.00,-0.00
