time,wx,wy,wz
1.236,-0.01,0.00,-0.01
1.238,-0.01,0.00,-0.01
1.241,-0.01,0.00,-0.01
1.243,-0.01,0.00,-0.01
1.246,-0.01,-0.00,-0.01
1.248,-0.01,0.00,-0.01
1.250,-0.01,0.00,-0.01
1.252,-0.01,0.00,-0.01
1.256,-0.01,-0.00,-0.01
1.262,-0.01,-0.00,-0.01
1.263,-0.01,-0.00,-0.01
1.263,-0.01,-0.00,-0.01
1.266,-0.01,-0.00,-0.01
1.268,-0.01,-0.00,-0.00
1.270,-0.01,-0.00,-0.00
1.273,-0.01,-0.00,-0.00
1.286,-0.01,0.00,-0.00
1.287,-0.01,-0.00,-0.00
1.287,-0.01,-0.00,-0.00
1.287,-0.01,0.00,-0.00
1.287,-0.01,0.00,-0.00
1.296,-0.01,0.00,0.00
1.297,-0.01,0.00,-0.00
1.297,-0.01,0.00,-0.00
1.297,-0.01,0.00,-0.00
1.298,-0.01,0.00,-0.00
1.301,-0.01,0.00,-0.00
1.303,-0.01,0.00,-0.00
1.305,-0.01,0.00,-0.00
1.310,-0.01,0.00,-0.00
1.313,-0.01,-0.00,0.00
1.313,-0.01,0.00,0.00
1.315,-0.01,0.00,0.00
1.317,-0.01,0.00,-0.00
1.320,-0.00,0.00,-0.00
1.323,-0.00,-0.00,0.00
1.325,-0.00,0.00,0.00
1.327,-0.00,0.00,0.00
1.331,-0.01,0.00,0.00
1.332,-0.00,0.00,0.00
1.336,-0.01,0.00,0.00
1.337,-0.00,0.00,0.00
1.340,-0.00,-0.00,0.00
1.343,-0.00,0.00,0.00
1.346,-0.00,0.00,0.00
1.347,-0.00,-0.00,0.00
1.351,-0.00,0.00,0.00
1.352,-0.00,0.00,0.00
1.355,-0.00,0.00,0.00
1.357,0.00,-0.00,0.00
1.362,0.00,-0.00,-0.00
1.362,0.00,-0.00,0.00
1.365,0.00,0.00,-0.00
1.368,0.00,-0.00,-0.00
1.369,0.00,-0.00,-0.00
1.372,0.00,-0.00,-0.00
1.375,0.00,-0.00,-0.00
1.381,0.00,-0.00,-0.00
1.381,0.01,-0.00,-0.00
1.382,0.01,-0.00,0.00
1.384,0.01,-0.00,-0.00
1.387,0.01,-0.00,-0.00
1.390,0.01,-0.00,-0.00
1.392,0.00,-0.01,-0.00
1.394,0.00,-0.01,-0.00
1.397,0.00,-0.01,-0.00
1.400,0.00,-0.01,-0.00
1.402,0.00,-0.01,-0.00
1.404,0.00,-0.01,-0.00
1.407,0.00,-0.01,-0.00
1.410,0.00,-0.01,-0.00
1.412,0.00,-0.01,-0.00
1.416,0.00,-0.01,-0.00
1.416,0.00,-0.01,-0.00
1.420,0.00,-0.01,-0.00
1.422,0.00,-0.01,-0.00
1.424,0.00,-0.01,-0.00
1.428,0.00,-0.01,-0.00
1.430,0.00,-0.01,-0.00
1.433,0.01,-0.01,-0.00
1.434,0.00,-0.00,-0.00
1.436,0.00,-0.00,-0.00
1.440,0.01,-0.01,-0.00
1.444,0.00,-0.01,-0.00
1.445,0.00,-0.01,-0.00
1.448,0.01,-0.00,-0.00
1.449,0.01,-0.00,-0.00
1.452,0.01,-0.00,-0.00
1.453,0.01,-0.00,-0.00
1.455,0.01,-0.00,-0.00
1.459,0.01,-0.00,-0.00
1.461,0.01,-0.00,0.00
1.463,0.01,0.00,0.00
1.465,0.01,0.00,0.00
1.467,0.01,0.00,0.01
1.470,0.01,0.00,0.01
1.473,0.01,0.00,0.01
1.480,0.01,0.00,0.01
1.481,0.01,0.01,0.01
1.481,0.01,0.01,0.01
1.483,0.01,0.01,0.01
1.485,0.01,0.01,0.01
1.488,0.00,0.01,0.01
1.489,0.00,0.01,0.01
1.494,0.00,0.00,0.01
1.495,0.00,0.01,0.01
1.497,0.00,0.01,0.01
1.500,0.00,0.00,0.01
1.502,0.00,0.01,0.01
1.506,0.00,0.00,0.01
1.509,0.00,-0.00,0.01
1.511,0.01,-0.00,0.01
1.514,0.01,0.00,0.01
1.515,0.01,0.00,0.01
1.517,0.01,-0.00,0.01
1.519,0.01,-0.00,0.01
1.522,0.01,-0.00,0.00
1.525,0.01,-0.00,0.01
1.527,0.01,-0.00,0.00
1.529,0.01,-0.01,0.00
1.532,0.01,-0.00,0.00
1.534,0.01,-0.00,0.00
1.537,0.01,-0.00,0.00
1.539,0.01,-0.00,0.00
1.543,0.01,-0.00,0.00
1.544,0.01,-0.00,0.00
1.547,0.01,-0.00,0.00
1.550,0.01,-0.00,0.00
1.552,0.01,-0.00,0.00
1.554,0.01,-0.00,0.00
1.556,0.01,-0.00,0.00
1.560,0.01,-0.00,0.00
1.562,0.01,-0.00,0.01
1.564,0.01,-0.00,0.00
1.567,0.01,-0.00,0.01
1.569,0.00,-0.00,0.00
1.572,0.00,-0.00,0.01
1.584,0.00,-0.00,0.01
1.584,0.00,-0.00,0.01
1.585,0.00,-0.00,0.01
1.585,0.00,-0.00,0.01
1.586,0.00,-0.00,0.00
1.590,0.00,-0.00,0.00
1.590,0.00,-0.00,0.00
1.601,0.00,-0.00,0.00
1.602,0.00,0.00,0.00
1.603,0.00,-0.00,0.00
1.603,0.00,-0.00,-0.00
1.603,0.00,0.00,-0.00
1.604,0.00,-0.00,-0.00
1.606,0.00,0.00,-0.00
1.610,0.00,0.00,-0.00
1.612,-0.00,0.00,-0.00
1.615,0.00,0.00,-0.00
1.616,0.00,0.00,-0.00
1.618,0.00,0.00,-0.00
1.621,-0.00,0.00,-0.00
1.623,0.00,0.00,-0.00
1.626,0.00,0.00,0.00
1.629,0.00,0.01,0.00
1.631,0.00,0.01,0.00
1.633,0.00,0.01,0.00
1.635,0.00,0.01,0.00
1.638,0.00,0.01,0.00
1.640,0.00,0.01,0.00
1.643,0.00,0.01,0.00
1.646,0.00,0.01,-0.00
1.648,0.00,0.00,0.00
1.650,0.00,0.00,-0.00
1.652,-0.00,0.00,0.00
1.654,-0.00,0.00,0.00
1.657,-0.00,0.00,0.00
1.661,-0.00,0.00,0.00
1.664,-0.00,0.00,0.00
1.665,-0.00,0.00,-0.00
1.668,-0.00,0.00,0.00
1.670,-0.00,0.00,-0.00
1.673,-0.00,0.00,-0.00
1.676,-0.00,0.00,-0.00
1.678,-0.00,0.00,0.00
1.680,-0.00,0.00,-0.00
1.683,-0.00,0.00,-0.00
1.685,-0.00,-0.00,-0.00
1.687,-0.01,-0.00,-0.00
1.690,-0.00,-0.00,-0.00
1.692,-0.00,0.00,-0.00
1.695,-0.01,0.00,-0.00
1.697,-0.01,-0.00,-0.00
1.700,-0.01,0.00,-0.00
1.702,-0.01,-0.00,-0.01
1.704,-0.01,-0.00,-0.01
1.707,-0.01,-0.00,-0.01
1.711,-0.01,-0.00,-0.01
1.713,-0.01,0.00,-0.01
1.715,-0.00,0.00,-0.00
1.717,-0.01,-0.00,-0.01
1.720,-0.01,-0.00,-0.01
1.722,-0.01,0.00,-0.01
1.726,-0.00,0.00,-0.01
1.727,-0.00,0.00,-0.00
1.730,-0.00,0.00,-0.00
1.734,-0.00,0.00,-0.00
1.734,-0.00,0.00,-0.00
1.736,-0.00,0.00,-0.00
1.739,-0.00,0.00,-0.00
1.742,-0.00,0.00,-0.00
1.744,-0.00,0.00,-0.00
1.746,-0.00,0.00,-0.00
1.749,0.00,0.01,-0.00
1.751,0.00,0.01,0.00
1.753,0.00,0.01,-0.00
1.756,0.00,0.00,-0.00
1.759,0.00,0.00,-0.00
1.761,0.00,0.00,-0.00
1.768,0.00,0.00,-0.01
1.769,0.00,0.00,-0.01
1.769,0.00,-0.00,-0.01
1.771,0.00,-0.00,-0.01
1.773,0.00,-0.00,-0.01
1.781,0.00,-0.00,-0.01
1.781,0.00,-0.00,-0.01
1.782,0.00,-0.00,-0.01
1.783,0.00,0.00,-0.01
1.786,0.00,0.00,-0.01
